epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.2928,7.31744,12.3511,8.41307,0,0,0,0,7.2651,11.1619,8.33404,2.27182e-05,2.27182e-05,2.27182e-05
2,41.4332,7.32964,12.2319,8.41384,0,0,0,0,7.2608,11.1537,8.34587,4.6518e-05,4.6518e-05,4.6518e-05
